1.158335	0.855242	142.653000
1.159283	1.158062	142.663000
1.158955	1.158562	142.673000
1.159732	1.159328	142.683000
1.158958	1.158520	142.693000
1.159493	1.159093	142.703000
1.159341	1.158970	142.713000
1.159168	1.158785	142.723000
1.160034	1.159711	142.733000
1.159604	1.159217	142.743000
1.160179	1.159848	142.753000
1.160244	1.159841	142.763000
1.160011	1.159607	142.773000
1.160755	1.160472	142.783000
1.160393	1.160009	142.793000
1.161089	1.160826	142.803000
1.161399	1.161063	142.813000
1.161073	1.160755	142.823000
1.161957	1.161631	142.833000
1.161417	1.161064	142.843000
1.162151	1.161866	142.853000
1.162467	1.162132	142.863000
1.162443	1.162135	142.873000
1.163329	1.163043	142.883000
1.162823	1.162507	142.893000
1.163479	1.163193	142.903000
1.163596	1.163291	142.913000
1.163609	1.163299	142.923000
1.164631	1.164363	142.933000
1.164348	1.164019	142.943000
1.165014	1.164702	142.953000
1.165213	1.164911	142.963000
1.164945	1.164638	142.973000
1.166015	1.165746	142.983000
1.165684	1.165329	142.993000
1.166479	1.166257	143.003000
1.166840	1.166493	143.013000
1.166628	1.166280	143.023000
1.167557	1.167278	143.033000
1.167101	1.166745	143.043000
1.167840	1.167595	143.053000
1.168288	1.167956	143.063000
1.168213	1.167905	143.073000
1.169166	1.168894	143.083000
1.168736	1.168381	143.093000
1.169318	1.169027	143.103000
1.169664	1.169407	143.113000
1.169574	1.169280	143.123000
1.170615	1.170373	143.133000
1.170410	1.170010	143.143000
1.170892	1.170628	143.153000
1.171219	1.170904	143.163000
1.170851	1.170527	143.173000
1.171957	1.171712	143.183000
1.171708	1.171347	143.193000
1.172457	1.172186	143.203000
1.172781	1.172455	143.213000
1.172477	1.172167	143.223000
1.173450	1.173120	143.233000
1.172967	1.172641	143.243000
1.173720	1.173437	143.253000
1.174151	1.173841	143.263000
1.174067	1.173768	143.273000
1.174963	1.174704	143.283000
1.174511	1.174183	143.293000
1.174983	1.174720	143.303000
1.175489	1.175183	143.313000
1.175307	1.174984	143.323000
1.176397	1.176160	143.333000
1.176071	1.175702	143.344000
1.176447	1.176155	143.353000
1.176836	1.176571	143.363000
1.176456	1.176130	143.373000
1.177509	1.177255	143.384000
1.177311	1.176969	143.393000
1.177921	1.177669	143.403000
1.178246	1.177939	143.413000
1.177877	1.177555	143.423000
1.178708	1.178444	143.433000
1.178431	1.178083	143.443000
1.179013	1.178734	143.453000
1.179490	1.179227	143.463000
1.179266	1.178906	143.473000
1.180085	1.179816	143.483000
1.179675	1.179356	143.493000
1.180033	1.179730	143.503000
1.180530	1.180258	143.513000
1.180309	1.179974	143.523000
1.181385	1.181140	143.533000
1.180932	1.180573	143.543000
1.181338	1.181096	143.553000
1.181668	1.181354	143.563000
1.181268	1.181011	143.573000
1.182320	1.182104	143.583000
1.181997	1.181696	143.593000
1.182523	1.182275	143.603000
1.182863	1.182578	143.613000
1.182379	1.182077	143.624000
1.183280	1.183048	143.633000
1.182841	1.182505	143.643000
1.183550	1.183329	143.653000
1.183845	1.183586	143.663000
1.183615	1.183267	143.673000
1.184380	1.184092	143.684000
1.183891	1.183537	143.693000
1.184344	1.184107	143.703000
1.184656	1.184367	143.713000
1.184486	1.184199	143.723000
1.185509	1.185233	143.733000
1.184924	1.184587	143.743000
1.185487	1.185221	143.753000
1.185559	1.185197	143.763000
1.185304	1.185006	143.773000
1.186243	1.185961	143.783000
1.185779	1.185466	143.793000
1.186445	1.186153	143.803000
1.186529	1.186203	143.813000
1.186237	1.185888	143.823000
1.186906	1.186632	143.833000
1.186480	1.186174	143.843000
1.187093	1.186857	143.853000
1.187372	1.187133	143.863000
1.187050	1.186727	143.873000
1.187788	1.187551	143.883000
1.187204	1.186833	143.893000
1.187709	1.187518	143.903000
1.188003	1.187703	143.913000
1.187723	1.187445	143.923000
1.188735	1.188471	143.933000
1.188052	1.187738	143.943000
1.188508	1.188241	143.953000
1.188601	1.188283	143.963000
1.188377	1.188061	143.973000
1.189252	1.188995	143.983000
1.188880	1.188564	143.993000
1.189327	1.189062	144.003000
1.189480	1.189170	144.013000
1.189103	1.188798	144.023000
1.189837	1.189598	144.033000
1.189381	1.189078	144.043000
1.189934	1.189714	144.053000
1.190335	1.190002	144.063000
1.189822	1.189512	144.073000
1.190583	1.190332	144.083000
1.189937	1.189609	144.093000
1.190468	1.190213	144.103000
1.190748	1.190443	144.113000
1.190461	1.190175	144.123000
1.191295	1.190981	144.133000
1.190660	1.190324	144.143000
1.191054	1.190798	144.153000
1.191167	1.190857	144.163000
1.190836	1.190553	144.173000
1.191701	1.191474	144.183000
1.191277	1.190944	144.193000
1.191655	1.191367	144.203000
1.191813	1.191490	144.213000
1.191302	1.190903	144.223000
1.192154	1.191938	144.233000
1.191713	1.191369	144.243000
1.192177	1.191936	144.253000
1.192507	1.192156	144.263000
1.191917	1.191588	144.273000
1.192697	1.192464	144.283000
1.192054	1.191758	144.293000
1.192485	1.192243	144.303000
1.192838	1.192526	144.313000
1.192491	1.192191	144.323000
1.193240	1.193010	144.333000
1.192658	1.192311	144.343000
1.192933	1.192663	144.353000
1.193169	1.192915	144.363000
1.192774	1.192460	144.373000
1.193652	1.193397	144.383000
1.193258	1.192933	144.393000
1.193482	1.193182	144.403000
1.193684	1.193402	144.413000
1.193092	1.192735	144.423000
1.193939	1.193652	144.433000
1.193472	1.193152	144.443000
1.193890	1.193648	144.453000
1.194177	1.193843	144.463000
1.193560	1.193247	144.473000
1.194337	1.194081	144.483000
1.193666	1.193364	144.493000
1.194103	1.193858	144.503000
1.194451	1.194173	144.513000
1.194064	1.193756	144.523000
1.194725	1.194475	144.533000
1.194211	1.193898	144.543000
1.194307	1.194103	144.553000
1.194730	1.194471	144.563000
1.194237	1.193932	144.573000
1.195138	1.194936	144.583000
1.194634	1.194310	144.593000
1.194770	1.194524	144.603000
1.195076	1.194808	144.613000
1.194403	1.194093	144.623000
1.195309	1.195057	144.633000
1.194855	1.194501	144.643000
1.195215	1.194934	144.653000
1.195441	1.195203	144.663000
1.194863	1.194463	144.673000
1.195501	1.195217	144.683000
1.195045	1.194745	144.693000
1.195335	1.195056	144.703000
1.195697	1.195464	144.713000
1.195219	1.194901	144.723000
1.195949	1.195678	144.733000
1.195243	1.194874	144.743000
1.195517	1.195276	144.753000
1.195720	1.195404	144.763000
1.195318	1.195072	144.773000
1.196237	1.196007	144.783000
1.195561	1.195220	144.793000
1.195877	1.195639	144.803000
1.195957	1.195636	144.813000
1.195370	1.195068	144.823000
1.196273	1.196003	144.833000
1.195694	1.195367	144.843000
1.196216	1.195986	144.853000
1.196214	1.195932	144.863000
1.195686	1.195368	144.873000
1.196365	1.196086	144.883000
1.195827	1.195491	144.893000
1.196231	1.195957	144.903000
1.196483	1.196207	144.913000
1.195987	1.195637	144.923000
1.196636	1.196357	144.933000
1.195992	1.195661	144.943000
1.196204	1.195902	144.953000
1.196454	1.196160	144.963000
1.196014	1.195687	144.973000
1.196910	1.196613	144.983000
1.196214	1.195873	144.993000
1.196458	1.196219	145.003000
1.196550	1.196235	145.013000
1.196027	1.195764	145.023000
1.196848	1.196638	145.033000
1.196352	1.196067	145.043000
1.196745	1.196496	145.053000
1.196852	1.196548	145.063000
1.196283	1.195963	145.073000
1.196880	1.196647	145.083000
1.196342	1.195996	145.093000
1.196702	1.196436	145.103000
1.197088	1.196777	145.113000
1.196456	1.196118	145.123000
1.197179	1.196892	145.133000
1.196533	1.196142	145.143000
1.196658	1.196460	145.153000
1.197069	1.196777	145.163000
1.196518	1.196200	145.173000
1.197440	1.197210	145.183000
1.196713	1.196359	145.193000
1.196905	1.196627	145.203000
1.197019	1.196745	145.213000
1.196530	1.196219	145.223000
1.197361	1.197152	145.233000
1.196952	1.196642	145.243000
1.197165	1.196870	145.253000
1.197309	1.197047	145.263000
1.196723	1.196418	145.273000
1.197313	1.197071	145.283000
1.196849	1.196547	145.293000
1.197156	1.196892	145.303000
1.197560	1.197282	145.313000
1.196848	1.196539	145.323000
1.197554	1.197298	145.333000
1.196835	1.196515	145.343000
1.197104	1.196851	145.353000
1.197420	1.197123	145.363000
1.196913	1.196631	145.373000
1.197687	1.197383	145.383000
1.197029	1.196724	145.393000
1.197196	1.196939	145.403000
1.197364	1.197088	145.413000
1.196824	1.196535	145.423000
1.197669	1.197424	145.433000
1.197200	1.196904	145.443000
1.197283	1.197024	145.453000
1.197562	1.197285	145.463000
1.196822	1.196506	145.473000
1.197516	1.197307	145.483000
1.197081	1.196769	145.493000
1.197256	1.197057	145.503000
1.197714	1.197424	145.513000
1.196977	1.196652	145.523000
1.197670	1.197447	145.533000
1.197027	1.196696	145.543000
1.197209	1.196940	145.553000
1.197585	1.197317	145.563000
1.197100	1.196790	145.573000
1.197742	1.197503	145.583000
1.197187	1.196852	145.593000
1.197235	1.196979	145.603000
1.197471	1.197211	145.613000
1.196975	1.196674	145.623000
1.197717	1.197480	145.633000
1.197378	1.197026	145.643000
1.197381	1.197069	145.653000
1.197654	1.197376	145.663000
1.196842	1.196520	145.673000
1.197677	1.197425	145.683000
1.197205	1.196901	145.693000
1.197452	1.197229	145.703000
1.197744	1.197469	145.713000
1.197060	1.196722	145.723000
1.197686	1.197460	145.733000
1.197051	1.196738	145.743000
1.197266	1.196988	145.753000
1.197704	1.197399	145.763000
1.197131	1.196815	145.773000
1.197772	1.197510	145.783000
1.197244	1.196902	145.793000
1.197148	1.196852	145.803000
1.197575	1.197301	145.813000
1.196963	1.196641	145.823000
1.197697	1.197506	145.833000
1.197243	1.196852	145.843000
1.197372	1.197135	145.853000
1.197518	1.197205	145.863000
1.196833	1.196509	145.873000
1.197619	1.197368	145.883000
1.197095	1.196771	145.893000
1.197491	1.197236	145.903000
1.197531	1.197249	145.913000
1.196917	1.196604	145.923000
1.197595	1.197313	145.933000
1.196873	1.196576	145.943000
1.197244	1.196980	145.953000
1.197443	1.197174	145.963000
1.197040	1.196760	145.973000
1.197648	1.197384	145.983000
1.196987	1.196660	145.993000
1.197086	1.196814	146.003000
1.197369	1.197087	146.013000
1.196858	1.196550	146.023000
1.197716	1.197508	146.033000
1.197039	1.196689	146.043000
1.197227	1.196940	146.053000
1.197393	1.197100	146.063000
1.196652	1.196301	146.073000
1.197470	1.197209	146.083000
1.196948	1.196634	146.093000
1.197273	1.197045	146.103000
1.197410	1.197106	146.113000
1.196741	1.196422	146.123000
1.197357	1.197104	146.133000
1.196812	1.196506	146.143000
1.197067	1.196796	146.153000
1.197384	1.197139	146.163000
1.196835	1.196517	146.173000
1.197457	1.197235	146.183000
1.196799	1.196469	146.193000
1.196877	1.196590	146.203000
1.197227	1.196952	146.213000
1.196689	1.196378	146.223000
1.197513	1.197272	146.233000
1.196858	1.196539	146.243000
1.196965	1.196679	146.253000
1.197137	1.196826	146.263000
1.196448	1.196194	146.273000
1.197251	1.197020	146.283000
1.196737	1.196428	146.293000
1.197011	1.196740	146.303000
1.197177	1.196854	146.313000
1.196529	1.196161	146.323000
1.197047	1.196787	146.333000
1.196590	1.196236	146.343000
1.196736	1.196475	146.353000
1.197191	1.196898	146.363000
1.196458	1.196137	146.373000
1.197121	1.196876	146.383000
1.196464	1.196159	146.393000
1.196480	1.196258	146.403000
1.196913	1.196628	146.413000
1.196283	1.195970	146.423000
1.197155	1.196925	146.433000
1.196533	1.196193	146.443000
1.196523	1.196239	146.453000
1.196711	1.196437	146.463000
1.196165	1.195844	146.473000
1.196939	1.196714	146.483000
1.196493	1.196201	146.493000
1.196587	1.196252	146.503000
1.196807	1.196515	146.513000
1.196092	1.195749	146.523000
1.196680	1.196394	146.533000
1.196286	1.195982	146.543000
1.196373	1.196117	146.553000
1.196875	1.196618	146.563000
1.196091	1.195756	146.573000
1.196708	1.196464	146.583000
1.196081	1.195733	146.593000
1.196160	1.195922	146.603000
1.196576	1.196321	146.613000
1.195928	1.195649	146.623000
1.196748	1.196467	146.633000
1.196145	1.195809	146.643000
1.196081	1.195820	146.653000
1.196335	1.196056	146.663000
1.195799	1.195489	146.673000
1.196471	1.196222	146.683000
1.196161	1.195836	146.693000
1.196043	1.195819	146.703000
1.196349	1.196067	146.713000
1.195560	1.195200	146.723000
1.196177	1.195969	146.733000
1.195844	1.195509	146.743000
1.195891	1.195613	146.753000
1.196458	1.196193	146.763000
1.195653	1.195314	146.773000
1.196224	1.195981	146.783000
1.195737	1.195383	146.793000
1.195740	1.195447	146.803000
1.196227	1.195931	146.813000
